"Project ID","Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Status ID","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
10000007,"KENAI_WQX-10000023","Water","Surface Water","KBL_m_23.0-2021-07-27-Na","2021-07-27","10:43:00",NA,NA,60.480338,"-151.03084699999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Sodium","200.8","USEPA",NA,1310,"ug/L","=","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655036","2021-08-05","10:28:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-07-27-Na","2021-07-27","09:30:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Sodium","200.8","USEPA",NA,3270,"ug/L","=","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655037","2021-08-05","10:31:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000005","Water","Surface Water","KBL_m_06.5-2021-07-27-Na","2021-07-27","09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Sodium","200.8","USEPA",NA,2250,"ug/L","=","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Tl","2021-07-27","09:30:00",NA,NA,60.550888,"-151.268417",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655025","2021-08-05","09:53:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Tl-DUP","2021-07-27","09:45:00",NA,NA,60.550888,"-151.268417",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655026","2021-08-05","09:55:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000002","Water","Surface Water","KBL_m_01.5-2021-07-27-Tl","2021-07-27","10:30:00",NA,NA,60.54368,"-151.22293999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655027","2021-08-05","09:58:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000015","Water","Surface Water","KBL_t_10.0-2021-07-27-Tl","2021-07-27","09:50:00",NA,NA,60.548029,"-151.14323999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655029","2021-08-05","10:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000016","Water","Surface Water","KBL_m_10.1-2021-07-27-Tl","2021-07-27","10:10:00",NA,NA,60.539279,"-151.14226300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655030","2021-08-05","10:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000017","Water","Surface Water","KBL_m_12.5-2021-07-27-Tl","2021-07-27","10:28:00",NA,NA,60.533743,"-151.09925799999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655031","2021-08-05","10:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000018","Water","Surface Water","KBL_m_18.0-2021-07-27-Tl","2021-07-27","10:50:00",NA,NA,60.502005,"-151.10697300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655032","2021-08-05","10:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000020","Water","Surface Water","KBL_t_19.0-2021-07-27-Tl","2021-07-27","09:28:00",NA,NA,60.482318,"-151.12705299999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655033","2021-08-05","10:14:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000021","Water","Surface Water","KBL_m_21.0-2021-07-27-Tl","2021-07-27","10:10:00",NA,NA,60.476634,"-151.082099",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655034","2021-08-05","10:17:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000022","Water","Surface Water","KBL_t_22.0-2021-07-27-Tl","2021-07-27","11:25:00",NA,NA,60.483364,"-151.05765600000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655035","2021-08-05","10:25:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000023","Water","Surface Water","KBL_m_23.0-2021-07-27-Tl","2021-07-27","10:43:00",NA,NA,60.480338,"-151.03084699999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655036","2021-08-05","10:28:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-07-27-Tl","2021-07-27","09:30:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655037","2021-08-05","10:31:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000005","Water","Surface Water","KBL_m_06.5-2021-07-27-Tl","2021-07-27","09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Thallium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Sn","2021-07-27","09:30:00",NA,NA,60.550888,"-151.268417",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655025","2021-08-05","09:53:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Sn-DUP","2021-07-27","09:45:00",NA,NA,60.550888,"-151.268417",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655026","2021-08-05","09:55:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000002","Water","Surface Water","KBL_m_01.5-2021-07-27-Sn","2021-07-27","10:30:00",NA,NA,60.54368,"-151.22293999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655027","2021-08-05","09:58:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000015","Water","Surface Water","KBL_t_10.0-2021-07-27-Sn","2021-07-27","09:50:00",NA,NA,60.548029,"-151.14323999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655029","2021-08-05","10:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000016","Water","Surface Water","KBL_m_10.1-2021-07-27-Sn","2021-07-27","10:10:00",NA,NA,60.539279,"-151.14226300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655030","2021-08-05","10:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000017","Water","Surface Water","KBL_m_12.5-2021-07-27-Sn","2021-07-27","10:28:00",NA,NA,60.533743,"-151.09925799999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655031","2021-08-05","10:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000018","Water","Surface Water","KBL_m_18.0-2021-07-27-Sn","2021-07-27","10:50:00",NA,NA,60.502005,"-151.10697300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655032","2021-08-05","10:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000020","Water","Surface Water","KBL_t_19.0-2021-07-27-Sn","2021-07-27","09:28:00",NA,NA,60.482318,"-151.12705299999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655033","2021-08-05","10:14:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000021","Water","Surface Water","KBL_m_21.0-2021-07-27-Sn","2021-07-27","10:10:00",NA,NA,60.476634,"-151.082099",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655034","2021-08-05","10:17:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000022","Water","Surface Water","KBL_t_22.0-2021-07-27-Sn","2021-07-27","11:25:00",NA,NA,60.483364,"-151.05765600000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,2.88,"ug/L","=","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655035","2021-08-05","10:25:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000023","Water","Surface Water","KBL_m_23.0-2021-07-27-Sn","2021-07-27","10:43:00",NA,NA,60.480338,"-151.03084699999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655036","2021-08-05","10:28:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-07-27-Sn","2021-07-27","09:30:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655037","2021-08-05","10:31:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000005","Water","Surface Water","KBL_m_06.5-2021-07-27-Sn","2021-07-27","09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Tin","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Ti","2021-07-27","09:30:00",NA,NA,60.550888,"-151.268417",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655025","2021-08-05","09:53:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000008","Water","Surface Water","KBL_t_00.0-2021-07-27-Ti-DUP","2021-07-27","09:45:00",NA,NA,60.550888,"-151.268417",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655026","2021-08-05","09:55:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000002","Water","Surface Water","KBL_m_01.5-2021-07-27-Ti","2021-07-27","10:30:00",NA,NA,60.54368,"-151.22293999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655027","2021-08-05","09:58:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000015","Water","Surface Water","KBL_t_10.0-2021-07-27-Ti","2021-07-27","09:50:00",NA,NA,60.548029,"-151.14323999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655029","2021-08-05","10:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000016","Water","Surface Water","KBL_m_10.1-2021-07-27-Ti","2021-07-27","10:10:00",NA,NA,60.539279,"-151.14226300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655030","2021-08-05","10:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000017","Water","Surface Water","KBL_m_12.5-2021-07-27-Ti","2021-07-27","10:28:00",NA,NA,60.533743,"-151.09925799999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655031","2021-08-05","10:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000018","Water","Surface Water","KBL_m_18.0-2021-07-27-Ti","2021-07-27","10:50:00",NA,NA,60.502005,"-151.10697300000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655032","2021-08-05","10:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000020","Water","Surface Water","KBL_t_19.0-2021-07-27-Ti","2021-07-27","09:28:00",NA,NA,60.482318,"-151.12705299999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655033","2021-08-05","10:14:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000021","Water","Surface Water","KBL_m_21.0-2021-07-27-Ti","2021-07-27","10:10:00",NA,NA,60.476634,"-151.082099",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655034","2021-08-05","10:17:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000022","Water","Surface Water","KBL_t_22.0-2021-07-27-Ti","2021-07-27","11:25:00",NA,NA,60.483364,"-151.05765600000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655035","2021-08-05","10:25:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000023","Water","Surface Water","KBL_m_23.0-2021-07-27-Ti","2021-07-27","10:43:00",NA,NA,60.480338,"-151.03084699999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655036","2021-08-05","10:28:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-07-27-Ti","2021-07-27","09:30:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655037","2021-08-05","10:31:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000005","Water","Surface Water","KBL_m_06.5-2021-07-27-Ti","2021-07-27","09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Titanium","200.8","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",6.25,"ug/L","Method Detection Level",3.13,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000002","Water","Surface Water","KBL_m_01.5-2021-07-27-Toluene","2021-07-27","10:30:00",NA,NA,60.54368,"-151.22293999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Toluene","8260D","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655003","2021-08-05","20:17:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-07-27-Toluene","2021-07-27","09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Toluene","8260D","USEPA",NA,NA,"ug/L","U","Accepted","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl"
